datasheet_id,ability_id,type
3929,,Datasheet
3929,,Wargear
3930,8339,Core
3930,8337,Core
3930,9894,Faction
3930,9896,Faction
3930,,Datasheet
3931,8344,Core
3931,9894,Faction
3931,,Datasheet
3931,,Wargear
3932,8344,Core
3932,9894,Faction
3932,,Datasheet
3932,,Wargear
3932,,Wargear
3932,,Wargear
3933,8344,Core
3933,,Datasheet
3934,,Datasheet
3934,,Special (правая колонка)
3935,8343,Core
3935,,Datasheet
3937,8345,Core
3937,8346,Core
3937,8337,Core
3937,,Datasheet
3937,,Datasheet
3938,8346,Core
3938,,Datasheet
3938,,Datasheet
3938,,Special (правая колонка)
3939,8346,Core
3939,,Datasheet
3939,,Wargear
3939,,Wargear
3939,,Wargear
3939,,Special (правая колонка)
3940,8346,Core
3940,8344,Core
3940,,Datasheet
3940,,Wargear
3940,,Wargear
3940,,Wargear
3940,,Special (правая колонка)
3941,8346,Core
3941,,Datasheet
3941,,Wargear
3941,,Wargear
3941,,Wargear
3941,,Wargear
3941,,Special (правая колонка)
3942,8339,Core
3942,,Datasheet
3942,,Datasheet
3942,,Special (правая колонка)
3942,,Wargear profile
3943,8346,Core
3943,,Datasheet
3943,,Datasheet
3944,8339,Core
3944,,Datasheet
3944,,Datasheet
3944,,Special (правая колонка)
3945,8346,Core
3945,,Datasheet
3945,,Datasheet
3945,,Special (правая колонка)
3946,8346,Core
3946,,Datasheet
3946,,Datasheet
3947,8346,Core
3947,,Datasheet
3947,,Datasheet
3947,,Fortification (левая колонка)
3947,,Wargear
3947,,Wargear profile
3948,,Datasheet
3948,,Wargear
3949,8344,Core
3949,,Datasheet
3949,,Wargear
3950,,Datasheet
3950,,Wargear
3950,,Wargear
3951,8339,Core
3951,8334,Core
3951,,Datasheet
3951,,Wargear profile
3952,8339,Core
3952,,Datasheet
3953,8339,Core
3953,,Datasheet
3954,8339,Core
3954,8334,Core
3954,,Datasheet
3954,,Wargear profile
3955,,Datasheet
3955,,Datasheet
3955,,Datasheet
3955,,Datasheet
3955,,Special (правая колонка)
3956,8339,Core
3956,,Datasheet
3956,,Datasheet
3956,,Fortification (левая колонка)
3957,8339,Core
3957,,Datasheet
3957,,Datasheet
3957,,Fortification (левая колонка)
3958,8339,Core
3958,,Datasheet
3958,,Datasheet
3958,,Fortification (левая колонка)
3959,,Wargear
3959,,Datasheet
3959,,Fortification (левая колонка)
3960,8339,Core
3960,,Datasheet
3960,,Wargear profile
3961,,Datasheet
3962,,Datasheet
3963,8339,Core
3963,,Datasheet
3964,8339,Core
3964,8334,Core
3964,,Datasheet
3965,8339,Core
3965,,Datasheet
3966,8339,Core
3966,,Datasheet
3966,,Wargear profile
3967,,Datasheet
3967,,Special (правая колонка)
3968,8344,Core
3968,,Datasheet
3968,,Special (правая колонка)
3969,,Datasheet
3970,8339,Core
3970,,Datasheet
3970,,Wargear profile
3970,,Wargear profile
3971,8339,Core
3971,8334,Core
3971,,Datasheet
3972,,Datasheet
3973,8339,Core
3973,,Datasheet
3974,8339,Core
3974,,Datasheet
3974,,Wargear profile
3975,8339,Core
3975,,Datasheet
3975,,Wargear profile
3976,8344,Core
3976,,Datasheet
3976,,Wargear
3976,,Wargear
3977,8344,Core
3977,,Datasheet
3977,,Wargear
3978,,Datasheet
3978,,Special (правая колонка)
3979,8339,Core
3979,,Datasheet
3979,,Wargear profile
3980,8339,Core
3980,,Datasheet
3980,,Wargear profile
3981,8339,Core
3981,,Datasheet
3981,,Wargear profile
3982,8339,Core
3982,,Datasheet
3982,,Wargear profile
3983,8339,Core
3983,,Datasheet
3983,,Wargear profile
3984,8339,Core
3984,,Datasheet
3984,,Wargear profile
3985,8339,Core
3985,,Datasheet
3985,,Wargear profile
3986,8339,Core
3986,,Datasheet
3986,,Wargear profile
3987,8339,Core
3987,,Datasheet
3988,8339,Core
3988,8344,Core
3988,,Datasheet
3988,,Wargear profile
3989,8339,Core
3989,,Datasheet
3990,8339,Core
3990,8334,Core
3990,,Datasheet
3991,8339,Core
3991,,Datasheet
3992,8339,Core
3992,,Datasheet
3992,,Wargear profile
3993,8339,Core
3993,,Datasheet
3993,,Datasheet
3993,,Special (правая колонка)
3994,8339,Core
3994,,Datasheet
3994,,Wargear profile
3995,8339,Core
3995,,Datasheet
3995,,Wargear profile
3996,8339,Core
3996,,Datasheet
3996,,Wargear profile
3997,8339,Core
3997,,Datasheet
3997,,Wargear profile
3998,8339,Core
3998,,Datasheet
3998,,Wargear profile
3999,8339,Core
3999,,Datasheet
3999,,Wargear profile
4000,8339,Core
4000,,Datasheet
4001,,Wargear
4001,,Datasheet
4001,,Special (правая колонка)
4002,8339,Core
4002,,Datasheet
4002,,Wargear profile
4003,,Datasheet
4004,8339,Core
4004,8343,Core
4004,,Datasheet
4004,,Wargear profile
4005,8343,Core
4005,,Datasheet
4005,,Special (правая колонка)
4006,8339,Core
4006,,Datasheet
4006,,Wargear profile
4007,8339,Core
4007,,Datasheet
4008,8343,Core
4008,,Datasheet
4009,,Datasheet
4009,,Special (правая колонка)
4010,,Datasheet
4010,,Special (правая колонка)
4011,8339,Core
4011,,Datasheet
4011,,Wargear profile
4012,8339,Core
4012,,Datasheet
4012,,Wargear profile
4013,8339,Core
4013,,Datasheet
4013,,Wargear profile
4014,8339,Core
4014,,Datasheet
4014,,Wargear profile
4015,8339,Core
4015,,Datasheet
4015,,Wargear profile
4016,8339,Core
4016,,Datasheet
4016,,Wargear profile
4017,8339,Core
4017,,Datasheet
4017,,Wargear profile
4018,8339,Core
4018,,Wargear profile
4018,,Datasheet
4019,,Datasheet
4020,8339,Core
4020,,Datasheet
4021,8344,Core
4021,,Datasheet
4022,,Datasheet
4022,,Special (правая колонка)
4023,8339,Core
4023,,Datasheet
4024,,Datasheet
4025,,Datasheet
4025,,Datasheet
4025,,Datasheet
4025,,Special (правая колонка)
4026,8339,Core
4026,,Datasheet
4026,,Wargear profile
4027,8339,Core
4027,8344,Core
4027,,Datasheet
4027,,Wargear profile
4028,8339,Core
4028,,Datasheet
4029,8339,Core
4029,,Datasheet
4029,,Wargear profile
4030,8339,Core
4030,,Datasheet
4030,,Wargear profile
4031,8339,Core
4031,,Datasheet
4032,8339,Core
4032,8344,Core
4032,,Datasheet
4032,,Wargear profile
4033,8339,Core
4033,,Datasheet
4033,,Wargear profile
4034,8339,Core
4034,,Datasheet
4034,,Wargear profile
4035,8339,Core
4035,,Datasheet
4035,,Wargear profile
4036,8346,Core
4036,8359,Faction
4036,,Datasheet
4036,,Datasheet
4037,8343,Core
4037,8346,Core
4037,8359,Faction
4037,,Datasheet
4037,,Datasheet
4038,8343,Core
4038,8346,Core
4038,8359,Faction
4038,,Datasheet
4038,,Datasheet
4039,8346,Core
4039,8359,Faction
4039,,Datasheet
4039,,Datasheet
4040,8346,Core
4040,8359,Faction
4040,,Datasheet
4040,,Datasheet
4041,8346,Core
4041,8359,Faction
4041,,Datasheet
4041,,Datasheet
4042,8346,Core
4042,8359,Faction
4042,,Datasheet
4042,,Datasheet
4043,8343,Core
4043,8359,Faction
4043,,Datasheet
4044,8359,Faction
4044,,Wargear
4044,,Datasheet
4045,8346,Core
4045,8359,Faction
4045,,Datasheet
4045,,Datasheet
4046,8346,Core
4046,8359,Faction
4046,,Datasheet
4046,,Datasheet
4046,,Wargear
4047,8346,Core
4047,8359,Faction
4047,,Datasheet
4047,,Datasheet
4048,8346,Core
4048,8359,Faction
4048,,Datasheet
4048,,Datasheet
4049,8346,Core
4049,8359,Faction
4049,,Datasheet
4049,,Datasheet
4050,8359,Faction
4050,,Datasheet
4051,8359,Faction
4051,,Datasheet
4052,8338,Core
4052,8344,Core
4052,8359,Faction
4052,,Datasheet
4053,8359,Faction
4053,,Datasheet
4054,8359,Faction
4054,,Datasheet
4055,8338,Core
4055,8359,Faction
4055,,Datasheet
4056,8338,Core
4056,8359,Faction
4056,,Datasheet
4057,8338,Core
4057,8359,Faction
4057,,Datasheet
4057,,Special (правая колонка)
4058,8359,Faction
4058,,Datasheet
4058,,Special (правая колонка)
4059,8359,Faction
4059,,Datasheet
4060,8359,Faction
4060,,Datasheet
4060,,Special (правая колонка)
4061,8338,Core
4061,8359,Faction
4061,,Datasheet
4061,,Special (правая колонка)
4062,8346,Core
4062,8359,Faction
4062,,Datasheet
4062,,Datasheet
4062,,Datasheet
4063,8359,Faction
4063,,Datasheet
4064,8359,Faction
4064,,Datasheet
4064,,Wargear
4065,8346,Core
4065,8359,Faction
4065,,Datasheet
4065,,Datasheet
4066,8359,Faction
4066,,Datasheet
4066,,Wargear
4067,8343,Core
4067,8359,Faction
4067,,Datasheet
4067,,Datasheet
4068,8346,Core
4068,8359,Faction
4068,,Datasheet
4068,,Datasheet
4069,8346,Core
4069,8359,Faction
4069,,Datasheet
4069,,Datasheet
4070,8346,Core
4070,8359,Faction
4070,,Datasheet
4070,,Datasheet
4071,8346,Core
4071,8359,Faction
4071,,Datasheet
4071,,Datasheet
4072,8343,Core
4072,8346,Core
4072,8359,Faction
4072,,Wargear
4072,,Datasheet
4072,,Datasheet
4073,8343,Core
4073,8359,Faction
4073,,Datasheet
4074,8344,Core
4074,8452,Faction
4074,,Wargear profile
4074,,Datasheet
4074,,Datasheet
4074,,Fortification (левая колонка)
4074,,Wargear
4074,,Wargear
4075,8344,Core
4075,8466,Faction
4075,,Wargear profile
4075,,Datasheet
4075,,Datasheet
4075,,Fortification (левая колонка)
4075,,Wargear
4075,,Wargear
4076,8345,Core
4076,8428,Faction
4076,,Datasheet
4077,8339,Core
4077,8343,Core
4077,9994,Faction
4077,,Datasheet
4077,,Datasheet
4077,,Datasheet
4077,,Primarch
4077,,Primarch
4077,,Primarch
4077,,Fortification (левая колонка)
4078,8346,Core
4078,9994,Faction
4078,,Datasheet
4078,,Datasheet
4078,,Fortification (левая колонка)
4079,8345,Core
4079,9994,Faction
4079,,Datasheet
4079,,Wargear
4080,8344,Core
4080,9994,Faction
4080,,Datasheet
4080,,Wargear
4081,8343,Core
4081,9994,Faction
4081,,Datasheet
4082,8339,Core
4082,9994,Faction
4082,,Datasheet
4083,8338,Core
4083,8346,Core
4083,8336,Core
4083,9994,Faction
4083,,Datasheet
4083,,Datasheet
4084,8346,Core
4084,9994,Faction
4084,,Datasheet
4084,,Datasheet
4085,8346,Core
4085,9994,Faction
4085,,Datasheet
4085,,Datasheet
4086,8339,Core
4086,9994,Faction
4086,,Datasheet
4086,,Datasheet
4086,,Datasheet
4087,8339,Core
4087,8343,Core
4087,9994,Faction
4087,,Datasheet
4087,,Datasheet
4088,9994,Faction
4088,,Datasheet
4089,9994,Faction
4089,,Datasheet
4090,8338,Core
4090,9994,Faction
4090,,Datasheet
4091,8339,Core
4091,9994,Faction
4091,,Datasheet
4092,8339,Core
4092,8342,Core
4092,9994,Faction
4092,,Datasheet
4093,8339,Core
4093,8334,Core
4093,9994,Faction
4093,,Datasheet
4094,8339,Core
4094,8343,Core
4094,9995,Faction
4094,,Datasheet
4094,,Datasheet
4095,8343,Core
4095,8340,Core
4095,9995,Faction
4095,,Datasheet
4095,,Wargear
4095,,Wargear
4096,8343,Core
4096,9995,Faction
4096,,Datasheet
4097,8339,Core
4097,8343,Core
4097,9995,Faction
4097,,Datasheet
4097,,Datasheet
4097,,Wargear
4098,8343,Core
4098,8344,Core
4098,9995,Faction
4098,,Datasheet
4098,,Wargear
4098,,Wargear
4099,9994,Faction
4099,,Datasheet
4100,8343,Core
4100,8433,Faction
4100,,Datasheet
4100,,Datasheet
4101,8343,Core
4101,8433,Faction
4101,,Datasheet
4102,8343,Core
4102,8346,Core
4102,8433,Faction
4102,,Datasheet
4102,,Datasheet
4102,,Wargear
4103,8339,Core
4103,8346,Core
4103,8428,Faction
4103,,Datasheet
4103,,Datasheet
4103,,Fortification (левая колонка)
4104,8339,Core
4104,8343,Core
4104,10071,Faction
4104,,Datasheet
4104,,Datasheet
4105,8339,Core
4105,8343,Core
4105,10071,Faction
4105,,Datasheet
4105,,Datasheet
4106,8343,Core
4106,10071,Faction
4106,,Datasheet
4106,,Wargear
4106,,Wargear
4107,8343,Core
4107,10071,Faction
4107,,Datasheet
4107,,Wargear
4107,,Wargear
4108,8343,Core
4108,10071,Faction
4108,,Datasheet
4108,,Wargear
4109,8346,Core
4109,8396,Faction
4109,,Datasheet
4109,,Datasheet
4110,8339,Core
4110,8396,Faction
4110,,Datasheet
4111,8339,Core
4111,8343,Core
4111,8338,Core
4111,10120,Faction
4111,,Datasheet
4111,,Datasheet
4112,8339,Core
4112,8343,Core
4112,8338,Core
4112,10120,Faction
4112,,Datasheet
4112,,Datasheet
4112,,Wargear profile
4113,8343,Core
4113,10120,Faction
4113,,Datasheet
4113,,Wargear
4113,,Wargear
4114,8343,Core
4114,10120,Faction
4114,,Datasheet
4114,,Wargear
4114,,Wargear
4115,8339,Core
4115,8343,Core
4115,8344,Core
4115,10120,Faction
4115,,Datasheet
4116,8343,Core
4116,8345,Core
4116,10120,Faction
4116,,Datasheet
4117,8343,Core
4117,8346,Core
4117,707,Faction
4117,705,Faction
4117,,Datasheet
4117,,Datasheet
4118,8343,Core
4118,8346,Core
4118,707,Faction
4118,705,Faction
4118,,Datasheet
4118,,Datasheet
4119,8382,Faction
4119,,Datasheet
4119,,Fortification (левая колонка)
4120,8339,Core
4120,8343,Core
4120,8424,Faction
4120,,Datasheet
4120,,Datasheet
4121,8345,Core
4121,8337,Core
4121,,Datasheet
4122,,Datasheet
4123,8339,Core
4123,8343,Core
4123,10190,Faction
4123,,Datasheet
4123,,Datasheet
4124,8339,Core
4124,8343,Core
4124,10190,Faction
4124,,Datasheet
4124,,Datasheet
4125,8343,Core
4125,10190,Faction
4125,,Datasheet
4126,8343,Core
4126,10190,Faction
4126,,Datasheet
4127,8343,Core
4127,10190,Faction
4127,,Datasheet
4127,,Wargear
4127,,Wargear
4127,,Special (правая колонка)
4128,8343,Core
4128,8345,Core
4128,10190,Faction
4128,,Datasheet
4128,,Datasheet
4128,,Datasheet
4129,8346,Core
4129,8350,Faction
4129,,Datasheet
4129,,Datasheet
4130,8346,Core
4130,8350,Faction
4130,,Datasheet
4130,,Datasheet
4130,,Wargear
4131,8350,Faction
4131,,Datasheet
4131,,Datasheet
4131,,Datasheet
4131,,Wargear
4132,10256,Faction
4132,8350,Faction
4132,,Datasheet
4132,,Wargear
4133,8339,Core
4133,8338,Core
4133,10256,Faction
4133,8350,Faction
4133,,Datasheet
4133,,Datasheet
4133,,Wargear
4134,8339,Core
4134,8512,Faction
4134,8513,Faction
4134,,Datasheet
4134,,Datasheet
4135,8346,Core
4135,8526,Faction
4135,,Datasheet
4135,,Datasheet
4136,8346,Core
4136,8526,Faction
4136,,Datasheet
4136,,Datasheet
4137,8526,Faction
4137,,Datasheet
4138,8343,Core
4138,8526,Faction
4138,,Datasheet
4138,,Datasheet
4139,8339,Core
4139,8526,Faction
4139,,Datasheet
4139,,Datasheet
4139,,Wargear profile
4140,8336,Core
4140,8337,Core
4140,10432,Faction
4140,,Datasheet
4140,,Datasheet
4141,8346,Core
4141,10432,Faction
4141,,Datasheet
4141,,Datasheet
4142,8339,Core
4142,10432,Faction
4142,,Datasheet
4142,,Datasheet
4142,,Wargear profile
4143,10432,Faction
4143,,Datasheet
4143,,Wargear
4144,10432,Faction
4144,,Datasheet
4144,,Wargear
4145,10432,Faction
4145,,Datasheet
4145,,Datasheet
4146,8339,Core
4146,8344,Core
4146,10432,Faction
4146,,Datasheet
4146,,Wargear
4147,8339,Core
4147,8334,Core
4147,8344,Core
4147,10432,Faction
4147,,Datasheet
4147,,Wargear
4148,8343,Core
4148,8336,Core
4148,8337,Core
4148,8350,Faction
4148,,Datasheet
4148,,Datasheet
4148,,Fortification (левая колонка)
4149,8339,Core
4149,8458,Faction
4149,8460,Faction
4149,,Datasheet
4149,,Datasheet
4149,,Wargear profile
